loss,accuracy,val_loss,val_accuracy,lr
0.8051819205284119,0.6068746447563171,0.5703611373901367,0.7398921847343445,0.001
0.6174077987670898,0.700751006603241,0.5235770344734192,0.7614555358886719,0.001
0.5436572432518005,0.7403234839439392,0.4239082336425781,0.8126684427261353,0.001
0.48191624879837036,0.7741190195083618,0.4343487620353699,0.8113207817077637,0.001
0.46713557839393616,0.7796071767807007,0.39788714051246643,0.8126684427261353,0.001
0.4429599344730377,0.8032928705215454,0.423370897769928,0.8194069862365723,0.001
0.41823622584342957,0.8110918402671814,0.3924196660518646,0.8140161633491516,0.001
0.4065699577331543,0.8174465894699097,0.3937871754169464,0.8315364122390747,0.001
0.398753821849823,0.8194684982299805,0.37232983112335205,0.842318058013916,0.001
0.39832088351249695,0.8266897797584534,0.3607250452041626,0.8396226167678833,0.001
0.3762233853340149,0.8298671245574951,0.33697280287742615,0.862533688545227,0.001
0.37513357400894165,0.8327556252479553,0.3590235114097595,0.8369272351264954,0.001
0.34833279252052307,0.851530909538269,0.36240315437316895,0.8369272351264954,0.001
0.3367975354194641,0.8532640337944031,0.35597366094589233,0.8396226167678833,0.001
0.33760565519332886,0.857596755027771,0.34994396567344666,0.8477088809013367,0.0005
0.3194778561592102,0.8619295358657837,0.33151593804359436,0.8598382472991943,0.0005
0.3127986788749695,0.8700173497200012,0.33988916873931885,0.8530997037887573,0.0005
0.325101763010025,0.8691507577896118,0.3291366398334503,0.8611859679222107,0.0005
0.2933540642261505,0.8795493841171265,0.3259126543998718,0.8530997037887573,0.0005
0.281807541847229,0.8812825083732605,0.33156001567840576,0.8692722320556641,0.0005
0.2942286431789398,0.8778163194656372,0.3461998403072357,0.8652291297912598,0.0005
0.30263593792915344,0.8760831952095032,0.32043591141700745,0.8706199526786804,0.0005
0.2930191159248352,0.8757943511009216,0.32459601759910583,0.8746630549430847,0.0005
0.2753686010837555,0.8850375413894653,0.3163881301879883,0.8679245114326477,0.0005
0.2726864516735077,0.8841710090637207,0.32080188393592834,0.8652291297912598,0.0005
0.2721675932407379,0.8882148861885071,0.3133697807788849,0.8746630549430847,0.0005
0.26429200172424316,0.8928365111351013,0.3052027225494385,0.8746630549430847,0.0005
0.2656436860561371,0.8928365111351013,0.30267396569252014,0.8800539374351501,0.0005
0.25530651211738586,0.8934141993522644,0.30320894718170166,0.8827493190765381,0.0005
0.26182442903518677,0.8885037302970886,0.3192603290081024,0.8760107755661011,0.0005
0.25316545367240906,0.8939918875694275,0.3140873610973358,0.8733153343200684,0.0005
0.2620333135128021,0.8885037302970886,0.3124271333217621,0.8706199526786804,0.00025
0.23321080207824707,0.9058347940444946,0.29477381706237793,0.8827493190765381,0.00025
0.23654502630233765,0.9046793580055237,0.3169703185558319,0.8733153343200684,0.00025
0.2308529019355774,0.9064124822616577,0.31262490153312683,0.8814015984535217,0.00025
0.23080602288246155,0.9043905138969421,0.29762592911720276,0.8827493190765381,0.00025
0.21534976363182068,0.9130560159683228,0.3050345182418823,0.8760107755661011,0.000125
0.21328282356262207,0.9139226078987122,0.30206945538520813,0.8840970396995544,0.000125
0.21962738037109375,0.9150779843330383,0.3042621314525604,0.8773584961891174,0.000125
