loss,accuracy,val_loss,val_accuracy,lr
0.8154914379119873,0.5970537066459656,0.6077611446380615,0.64420485496521,0.001
0.6188503503799438,0.6903523802757263,0.5076638460159302,0.7506738305091858,0.001
0.5453708171844482,0.7458116412162781,0.4244220554828644,0.8099730610847473,0.001
0.49152475595474243,0.768630862236023,0.41373738646507263,0.8180593252182007,0.001
0.4820578098297119,0.7741190195083618,0.3951099216938019,0.8234501481056213,0.001
0.45854651927948,0.7819179892539978,0.363151490688324,0.842318058013916,0.001
0.43376216292381287,0.799248993396759,0.36847931146621704,0.8450134992599487,0.001
0.425480455160141,0.8024263381958008,0.36051061749458313,0.8517520427703857,0.001
0.396801620721817,0.8220681548118591,0.3589596450328827,0.842318058013916,0.001
0.39141714572906494,0.8249566555023193,0.4141875207424164,0.8032345175743103,0.001
0.37078776955604553,0.8316002488136292,0.35107433795928955,0.849056601524353,0.001
0.38588863611221313,0.8272674679756165,0.34440797567367554,0.8504043221473694,0.001
0.3725021481513977,0.8313114047050476,0.3361632823944092,0.8530997037887573,0.001
0.3532799482345581,0.8434430956840515,0.3426963686943054,0.8328840732574463,0.001
0.3516712784767151,0.8425765633583069,0.32586729526519775,0.8611859679222107,0.001
0.33612334728240967,0.8547082543373108,0.32808947563171387,0.8571428656578064,0.001
0.3326234221458435,0.8567302227020264,0.33083081245422363,0.8530997037887573,0.001
0.3430141806602478,0.8532640337944031,0.33202216029167175,0.85579514503479,0.001
0.309209942817688,0.8697285056114197,0.32106858491897583,0.8598382472991943,0.0005
0.29242584109306335,0.8729058504104614,0.31674349308013916,0.8584905862808228,0.0005
0.3027136027812958,0.8697285056114197,0.31509828567504883,0.8638814091682434,0.0005
0.3007892966270447,0.873194694519043,0.3055473864078522,0.8692722320556641,0.0005
0.2879408597946167,0.8760831952095032,0.3279092311859131,0.8652291297912598,0.0005
0.26510336995124817,0.89543616771698,0.31567201018333435,0.8679245114326477,0.0005
0.2903507351875305,0.8812825083732605,0.3108684718608856,0.8665767908096313,0.0005
0.2573656439781189,0.8928365111351013,0.3110979199409485,0.8665767908096313,0.00025
0.2568163573741913,0.8942807912826538,0.29612648487091064,0.8840970396995544,0.00025
0.2610262632369995,0.8945696353912354,0.30231916904449463,0.8746630549430847,0.00025
0.24764272570610046,0.8980358242988586,0.3097366988658905,0.8773584961891174,0.00025
0.24956530332565308,0.893703043460846,0.3021062910556793,0.8719676733016968,0.00025
0.25394362211227417,0.8951473236083984,0.30474501848220825,0.8679245114326477,0.000125
0.24270272254943848,0.8951473236083984,0.3044263422489166,0.8706199526786804,0.000125
0.23299169540405273,0.9026574492454529,0.30114883184432983,0.8760107755661011,0.000125
