loss,accuracy,val_loss,val_accuracy,lr
0.8505914807319641,0.5447717905044556,0.606367826461792,0.6725067496299744,0.001
0.6900267601013184,0.6317157745361328,0.5349714159965515,0.7331536412239075,0.001
0.6073941588401794,0.6886193156242371,0.4678315818309784,0.7654986381530762,0.001
0.5513462424278259,0.731369137763977,0.43821075558662415,0.7964959740638733,0.001
0.5309492945671082,0.7414789199829102,0.43010812997817993,0.7991913557052612,0.001
0.4963582456111908,0.760831892490387,0.4140540361404419,0.8207547068595886,0.001
0.48326635360717773,0.777007520198822,0.42296862602233887,0.7951482534408569,0.001
0.45910677313804626,0.7874061465263367,0.42215484380722046,0.8099730610847473,0.001
0.43820929527282715,0.7954939603805542,0.37338343262672424,0.8261455297470093,0.001
0.4230353832244873,0.8113806843757629,0.3732392489910126,0.8315364122390747,0.001
0.4311136305332184,0.8018486499786377,0.47474515438079834,0.7668463587760925,0.001
0.40829703211784363,0.8194684982299805,0.3506641983985901,0.842318058013916,0.001
0.3977199196815491,0.8194684982299805,0.36588621139526367,0.8274932503700256,0.001
0.4094756245613098,0.8220681548118591,0.363536536693573,0.8409703373908997,0.001
0.3805752098560333,0.829289436340332,0.3559948205947876,0.8409703373908997,0.001
0.37986212968826294,0.8310225009918213,0.36829638481140137,0.8234501481056213,0.0005
0.35438603162765503,0.8457539081573486,0.34984850883483887,0.8450134992599487,0.0005
0.35391783714294434,0.8521085977554321,0.32645493745803833,0.8598382472991943,0.0005
0.34429872035980225,0.8512420654296875,0.3434647023677826,0.8598382472991943,0.0005
0.3254072964191437,0.8567302227020264,0.3475895822048187,0.849056601524353,0.0005
0.33087295293807983,0.8610629439353943,0.3458475172519684,0.8638814091682434,0.0005
0.31070008873939514,0.867128849029541,0.331911563873291,0.8679245114326477,0.00025
0.29377618432044983,0.8783940076828003,0.323007196187973,0.8760107755661011,0.00025
0.2992039918899536,0.8746389150619507,0.3306441307067871,0.8652291297912598,0.00025
0.29308366775512695,0.8772385716438293,0.3210003972053528,0.8733153343200684,0.00025
0.2854871451854706,0.8824378848075867,0.3468419313430786,0.8517520427703857,0.00025
0.2846389412879944,0.8844598531723022,0.3217836320400238,0.8733153343200684,0.00025
0.2727409303188324,0.8896591663360596,0.31911125779151917,0.8760107755661011,0.00025
0.2848550081253052,0.880993664264679,0.3400565981864929,0.862533688545227,0.00025
0.28148844838142395,0.8821490406990051,0.3177889585494995,0.8773584961891174,0.00025
0.2597769498825073,0.8963027000427246,0.3347139060497284,0.8706199526786804,0.00025
0.25701895356178284,0.8965915441513062,0.30996039509773254,0.8814015984535217,0.00025
0.2563605010509491,0.8942807912826538,0.34104910492897034,0.8638814091682434,0.00025
0.24414069950580597,0.9069901704788208,0.31556016206741333,0.8854447603225708,0.00025
0.24412544071674347,0.8983246684074402,0.30880939960479736,0.8773584961891174,0.00025
0.25243309140205383,0.8965915441513062,0.3297246992588043,0.8827493190765381,0.00025
0.2563096880912781,0.8931253552436829,0.31210431456565857,0.8773584961891174,0.00025
0.25305140018463135,0.8931253552436829,0.3151642084121704,0.8746630549430847,0.00025
0.24702706933021545,0.9003466367721558,0.30806082487106323,0.8840970396995544,0.000125
0.2154286801815033,0.9133448600769043,0.31098371744155884,0.8814015984535217,0.000125
0.21547642350196838,0.9136337637901306,0.29991206526756287,0.8894878625869751,0.000125
0.22531656920909882,0.9069901704788208,0.31121185421943665,0.8867924809455872,0.000125
0.23536473512649536,0.9058347940444946,0.30567267537117004,0.8908355832099915,0.000125
0.21314330399036407,0.9153668284416199,0.31616488099098206,0.8894878625869751,0.000125
0.20711077749729156,0.9162334203720093,0.31537023186683655,0.8881401419639587,6.25e-05
0.20139501988887787,0.9188330173492432,0.31144511699676514,0.8854447603225708,6.25e-05
0.2063399702310562,0.9202772974967957,0.31103986501693726,0.8881401419639587,6.25e-05
