loss,accuracy,val_loss,val_accuracy,lr
0.8557941317558289,0.5207972526550293,1.8774669170379639,0.5363881587982178,0.001
0.7058756351470947,0.6074523329734802,0.9325445294380188,0.7641509175300598,0.001
0.6133570075035095,0.6813980340957642,1.053542137145996,0.7223719954490662,0.001
0.5616911053657532,0.7221259474754333,0.9249284863471985,0.8126684427261353,0.001
0.5374608635902405,0.7406123876571655,0.9493013620376587,0.7776280045509338,0.001
0.5196617841720581,0.7481224536895752,0.6990899443626404,0.7924528121948242,0.001
0.4768501818180084,0.7758520841598511,0.7566807270050049,0.8072776198387146,0.001
0.46484649181365967,0.7723858952522278,0.7547287344932556,0.8045822381973267,0.001
0.4618237316608429,0.784806489944458,0.6567947268486023,0.8315364122390747,0.001
0.4578476846218109,0.7879838347434998,0.5107426643371582,0.8261455297470093,0.001
0.422777384519577,0.8024263381958008,0.7264195084571838,0.8342317938804626,0.001
0.4135984480381012,0.8165799975395203,0.6971068382263184,0.8396226167678833,0.001
0.40946438908576965,0.8096476197242737,1.1616684198379517,0.8072776198387146,0.001
0.37784039974212646,0.8327556252479553,0.9454870223999023,0.835579514503479,0.0005
0.36023983359336853,0.8445984721183777,0.7258732914924622,0.8382749557495117,0.0005
0.3404533863067627,0.8480647206306458,0.976472020149231,0.8530997037887573,0.0005
